#File	PNG-Size	WebP-Size	WebP-DSSIM	JPEG-Size	JPEG-DSSIM	JPEG-Quality
icons/eRvq8fyam7tlwfZ-gBY9-Q2RLkoSOiAAToAIKZ7uP3KLhgJis4-qj0aaO1kS26qczQ.png	32660	4868	0.1925	8096	0.1999	87
icons/x9sYEiaYhqnkrXX8HcP8K_rUKsgeOtHgbMVIxROmz2HksIT27tI98P10Ep7-MGLtdaU.png	5135	1128	0.0022	3867	0.0209	99
icons/BmyDnDQuASwQCp_G_o-QRTCMJrKg9r5XC9oGM0KGAwszqUxBb_nT-TtuPZ2Kq1g3rJ4.png	6551	1886	0.06	4822	0.0632	90
icons/kn1tHUMC7b1ZwHj7VJoe1NM5PaADS-BUbOGFMUXcltW7gF-s3PUvGkdSWZnJEpKMMw.png	31292	3884	0.0647	5479	0.0604	85
icons/A_dgfuqN7PAH1y7SUo1LjdJ-MWP9pygHSAmJUloBZbInfqCKa__rf73RprA2xYM7Tw.png	12188	3116	0.0597	6487	0.0658	90
icons/EtHEMDdRuaN7pcgn1tNeMGwyUMjCRWqtw34foPUnt1j5X6-czujA6sdeMN5alqoyaWo.png	18777	4670	0.0977	9160	0.0943	90
icons/ckT6o0IoIfvgVMkT2H_O18MrD8NvENemPmOsfsdpe1BRgmHsSFpAsUGs9csVsMrfhRs.png	9945	3634	0.0184	3906	0.0234	90
icons/qpoXFuPI0aF0f5uDcxasRX2hzMaF1q5tlk8QV355okcBWFr4Ph0DlDnPh4W5OQcU88M.png	17706	3190	0.0564	6536	0.0467	90
icons/KCpMKP5ucrcc1rbtlFWLDp5qbrJNmOMHnyXiEcbDF5reL35fRip71sypGkxVXCs4Leer.png	15365	1786	0.0206	4359	0.0222	90
icons/6TwNpMqRi48IG64knf7_ht37_3iEXPSupFI-enxstmKZznuZ4N71qtsnu9igMftmzg.png	15034	3768	0.0715	6509	0.0731	95
icons/9t-NF7z-LAkIf0F7dZd6htoT2l9hw46136oL-o6wxPaitTs-am_QH4sMOOZxdrBuRvBP.png	32188	3806	0.1184	9690	0.1169	95
icons/ZpiPszdVR0k7sO8I7L5409oziApFEePkmnXvOt_1zHtz3AlM46xONYVry_wQw_Tn7WU.png	16190	1696	0.0326	3040	0.035	90
icons/Zo-iRLOj2gSgfe7KsXp41y2sxZmNzRn6gOb0WOa4vkoAJ-0J8KXJwrjA4JKT7CiNAlU.png	34451	6950	0.1646	8996	0.1631	90
icons/ZOFGj1OEoRnhPemDVLtUrnRmK108Jevl7mS7wg1t1Fq3XbueB0Az_XlBclTmIsgpxQ8.png	6622	2158	0.0423	5555	0.0455	90
icons/RWhE7eKzN5YtCz2BKptfvVKk_v9SLuS1AKDGHLHkslxgmJvqo-B5Bln28LSzZIOdnQ.png	5407	1708	0.0343	4679	0.0323	95
icons/zCvcksh95X8iNnYu0-_OcfKmRfXIzlXXls4KCc9JTZehhHCOIa_s7Q5YG6LOZWKyEb8.png	13418	2076	0.0923	5048	0.0972	90
icons/vrtCpBncUrOEQTzvRsqprfrj2FP23tLbHwx485OMbPZb4dSkzJXF_1c1Q1N2Zr87GMAU.png	21267	3524	0.075	7245	0.0711	90
icons/JtsEWGghY0jp-v_fzrK0tztxYy3FZ9C6eLJEtJ9qMdb_9AemPqO8jv_SuL7D6i31gHE.png	5200	1696	0.1697	1743	0.1744	90
icons/6GH-2HvAASbew4sVfwjbEJRiwaSYqBoEn0AGQCTCBiR1d6oTHTO0FCgBf1Zh_2zkFw.png	13513	3358	0.0618	7377	0.0581	90
icons/bjRQPS7NL1bZqEFsG5MYK8MkramH5Lchbtdvk-mdcNPS_MSg_eLO6YTpNMR-8UT_VgLh.png	24211	3378	0.0454	6823	0.0415	90
icons/-P6xOMW67hpCp-I_FzshFBTKLkbYlq8Rc4_cjpQGSFr8qiISd9VT3TAhKwBdJmmCz_4.png	30335	3508	0.1191	4433	0.1114	85
icons/WZlizEhgezqV8W8yTNlD-fzCvL3z4aPfe0UERtQvqVKOPTAhBh-Z9NzSPogH3gGlTHBN.png	12691	3718	0.0761	8383	0.086	98
icons/lRSIa7pugCY6R5W5AWvXfoQJT2Cltt0HOPnphZ4InZPjzHOEc0c7XAOAjbTyO1sqO44.png	25781	3054	0.0955	6467	0.0916	90
icons/HPBabaG5UncTlhelqlrz_2iIZ9i-ykBvyIFDvdrD4rj48LlZRtnfamuWBnAaDKdwMGg.png	5809	1564	0.0252	3322	0.0323	90
icons/XP5349pfuGRnTUNJTlFLulEcqmd8nVAOKJ_kiPhb1a8nQtnROGljouMx5v18nX8_7QM.png	20244	4106	0.0931	6079	0.0859	90
icons/cMSm84MGVw5GUQdBV_R7jaHNSvVNRNw2MCO0Wx4Y2B5IeMdhXHW4H3CNKRrMLCED7syK.png	14238	2184	0.0377	6681	0.047	97
icons/n8IbSx9JzqMr-WVi7oEo26MmYunGrNqxj9H3PYC3LRfKFQI3lfqzbyocOxK6Rk5tuWg.png	16260	3812	0.1161	6873	0.1232	90
icons/GkhQnZp7B0txTl7hH3lW3Q1BBJw10THa0LjunpkS7WTUdj69OJxz4Sltpi87CuCoBnbg.png	21057	3412	0.1503	5574	0.1542	87
icons/_I0qQQ4e0I3tk9rTZXehtH_usBZYaHyIyBSTw9nGcD1xgyolpCYzI4n0yT-UnIfDXMg.png	29963	3950	0.1079	6388	0.1174	85
icons/TUMiCEe6g6uSzSEHPL1W0kCLgF73kN7orMal5EdB9wdT2R9yuCicesFXIf8bLCHKExkb.png	23661	2168	0.1574	4409	0.1509	85
icons/sCrE4VQMjOQ9dZQghj2bl2m-e2IxKHlxskvLtUeUDPOv_lfbsVw_mw2iUjdOuvSKDg.png	16467	3968	0.1214	7856	0.113	90
icons/e3mW5gkxcVW9Jh_0lh3AQdXfZW6eLw6kHTUqytyjhTYJk_UNXYT5Z146WLMcwsViAsOH.png	8097	3656	0.1131	6690	0.1139	87
icons/rcmHMgyDcx-OYDZ64Al6VNVpciOqN4MA0UzzcvhkTlbMXFKdJlUYTuvXjQMF3Fo2cNUU.png	8117	2618	0.0208	4210	0.0305	95
icons/tqFGgOXALswgHVbwUFk9fQHmsMMozrbAADFgPIW6ufEXg7svqKNLjSP5hiv_Qn0Wme0.png	19584	4644	0.0427	5283	0.0403	90
icons/XydeeqSwWhcSQE2iWrX7clKYws31GCaVg8VyiN1FWvfjTAWOPQecoSZH2pHp9A_wjg.png	14924	2922	0.0121	6994	0.3075	99
icons/DTwUp5ettlVaaTX-hTs9vcwNgfbjxlNafjsAa77wnYjvmvRM3dpbk-oq22c37GJ4_HXT.png	11238	3844	0.0173	4077	0.0201	90
icons/7scrYn7E1Gk8EYdATMoTWB5y3EWxNtyrL4vyWIBPsAfsHh6POL4h7uEyBaYBTAx6ik8.png	27479	4738	0.2237	7740	0.2246	87
icons/HlNfX3KGzGwuhgwMHVqweS9KD3GsqFw-rislGViaaEiDF0MxQe3ueXfFQXkoTQodovNH.png	32856	3008	0.1496	5552	0.1494	85
icons/EYhQsFBwzE4DBf29lhDkX_BWPDsUw2KTJ8ISM67x949lfIuDMeE4ZUApED5uo0mynLQ.png	34260	4390	0.2008	7464	0.1922	87
icons/BPQK1rGmuN_yGsOGd2-Y2lsNSFGwsIbXZyeGZW8rDT-euwB-gyjjzNhOK4yqzR94wg.png	23331	3902	0.1256	6312	0.1277	90
icons/cWF0uFzzfkb1weB6hPwmbXxDCnpHf9iLNlPyaum7jDimvsJ9oidFWhXWcDLQr3wPiQ.png	11748	2212	0.0805	5522	0.0783	90
icons/XBx5YPt5xaJMCEfkhvTJKy3l2XJ-AkuX6THIEL13y9g8CznqnttHiQQEozCvImsiBnY.png	31886	4482	0.1602	7545	0.1585	87
icons/gPs-1Ig_nIaQepZZdtME3xnF4obDgpfVouzf0RNbLoOnVJz4T1LxzVmyw5nVi6PHLuo.png	12418	2226	0.1105	5333	0.1014	90
icons/eJUt_mi86Z6u0M6oUre01kzqclKQddYScDa3Voytx4jqedF0sPgYVM3KbYpq5xA7ASI.png	12785	2038	0.0345	4210	0.0342	90
icons/ALatjszf4kdV_WNaJzAbeIS4QWxlw01OoRUpn-KF5O6_DbuWojh6Pcae3DCoNxLz21E.png	28011	2832	0.1065	4988	0.1034	85
icons/zCywrvWTM-bhdT4BpeRwIkhhunhCj2fT4IxVjsBobRqJtkPfkS8PplBnO7QemEwlUw.png	29195	3278	0.0911	5695	0.0986	85
icons/6683GdQwdg0PKJ8fSPgIM6xVNdn5VS_ANvB_Kn02dypMAOIux5vDiAbhlxrY4P--HRA.png	14777	2448	0.1085	5215	0.1094	90
icons/tZ6zCq50PVdH2PJfGx_HGpMhCPJ1dVpShog4UEHAXctL1uNis7WRqtW2yGnKGRHZGDUR.png	28696	2858	0.1004	5497	0.1039	85
icons/aH7CYiKv2hq5h0Tqd9GgACVcfcigjiOGkXXaW9A-3Lb-pl--f64fxucRfKjthYU6e5s.png	27052	2618	0.0514	4816	0.0546	85
icons/A_gPjHwJmAWhMjhpkSoOV9FqDa4wkh3-aCdSlVR0LhM0SHbxP_ssb7npA8W42-K9w6E.png	4658	700	0.3184	1394	0.3157	88
icons/WApilztdy1VRf2tBWQD1aFGXw2ii6y23f8gw_qZhxfD_ktwxlvvAocLiYmcJUz_c12Lf.png	29861	3012	0.1378	5599	0.146	85
icons/JZgXPWkYt8mNgXiQU50a47UntcLSfYHJ6uhQRWLUI3JTghgKaOM4gN8lhhe5EtNYxbE.png	10753	4700	0.002	13627	0.079	99
icons/AIaJsDwgUzNWdpsuhyoaDoF6-QdSCDAgvCIxlo0oRNYJ8Ap0luae4thEjHNUvqAMFK7Y.png	22476	3388	0.136	5937	0.1316	87
icons/tQUehihiD0IyFzMLwVCsiBUWcWOWYTa2nRQeQeY6Ucj9nnzlcH8a3cFwfHZkQQizJ6I.png	29545	8412	0.0472	11669	0.0673	99
icons/EiNQUDceEVYC8m5XtVd252gCh7fedQ5kgvy7mrOjHwatMhLk5gH9536_9uWV4SBTLaeC.png	32991	5540	0.567	8067	0.561	85
icons/cvSlc6_CWubDqu3jaZ5Eorw2UXmbHr6-A_hhgqlMqlavg5UPD0yn_76fKF-1trbw3Sem.png	11532	2432	0.0205	2968	0.0191	90
icons/j1fxT7gl4eJCs4-2oCbM6-MSzGtasOouEztnckkzNIN_Vhg5C1nyUSKVQ4FoJe-PAqA.png	5218	1388	0.2329	1932	0.2304	92
icons/I6qn1hCXCNw6XIZB_KRfB47XjbVswjrAE2szHD1sLfrGXha7OuRHp3VxwYSN5gAe4v79.png	30253	2246	0.103	4463	0.0935	85
icons/wnlz4ED36iCGDgWdEsaQWOzlo6P_1G70oFAus8865Al8Kcw-CvNHb-zcyTUezktbGjc.png	28675	5352	0.1701	9026	0.1761	87
icons/7cDoxdUNHsi27r6OjIynIQZnDclORcudfDiU4Nu-uJjnQ7V5_9V1d2ZgFCMpexAfhV8.png	6229	1140	0.0061	1843	0.0035	90
icons/-nDDN7u1f99b2xN26tuY8OTNqMA6AaylHFaRvk-26vVrRrkNSNcQZ276ffm6aMBUr1lQ.png	17640	2716	0.0353	6207	0.0296	90
icons/Y0jVnMzUbhio27f0Z1O0fa1l9lLm_7iOqk1z67WYSqN7jfTAmVIMrEit_SwpNE84zPM.png	5588	982	0.0041	4258	0.0613	99
icons/5_I2uraCeYZs66K66i4grZgC9VmrJn3Ep15gBEUOGlyn4h1eY6XkkKPUqHQiV7Zcaxqs.png	16655	2404	0.0972	4748	0.1006	85
icons/IBC2bVNwUajjHzcLuCou-WM6_L4VSN15-SQC58cBX3nydH6xdS_yMVlZp5ZpJXerlw.png	27877	2156	0.0995	4263	0.0963	85
icons/l-9SWtu6wUppX9KzYdw8VKd-7XQdF1Ug9Lj9DBc7Q4aUU0FWvqOj_zRgArOYuwzRYfc.png	18445	1972	0.0747	4188	0.0741	85
icons/CasDha1VEmcqreZTxgk0npEwstOL4O_XMVIzUouB9LRTuOePs_DrTqOoygQI7-xVxA.png	4039	1446	0.0777	2621	0.1046	99
icons/QYAoo9enbdDvO2lHKUtqNYFpFWCGNykSHjm9Bi_5z_UEfovpqd3S7mA2yaKM_xO5wuM.png	17253	2592	0.1223	5130	0.1265	87
icons/t73r-M-92XK8oADv8Bkro6AfgB8CQfbk7A0nUOA6ocMI1uaziQDPYLHAY6BM1T6d0uc.png	34082	4524	0.128	5589	0.1212	85
icons/nhL9pabi7XvWKk0N-ZE4AFNOOiMJtQQboMvJP9DTkjV1NczserRUioheU1NNYP4M3jH8.png	3631	1156	0.026	3023	0.0303	90
icons/y7X7y2fvlgB1A73tZXisFd9SWIqh4OHXiuPY3g79XrQrK1IDH-n-lCRkIkoSHtRedHQ.png	14346	3024	0.1142	6707	0.1224	90
icons/eAJMGz4uXg4s-Zs2nfqvZmgDhVdaZzwTPflkP9_UOj4qxX0I3x6XnkqZaZnlXI33Jrg0.png	17368	1952	0.0778	5708	0.068	90
icons/fL0G7uejgmIvjw33szTJyc6hOWYRHJvCSZgMdcoz64GKPHiwQLIM3N-CPHuNdphxEOc.png	36478	5360	0.06	9052	0.0534	90
icons/-Gx_4JCIhla3LYUHRQBcqGvjDKTMCSK73haDj8MqQigbbDQSAUURORczy5VgJFAcJqk.png	38183	5500	0.3261	8497	0.3222	87
icons/WMDxcNci22s3V1eo82PUY5AiXFfqEpU3uIOMADwhAlxXvwD6XvYTm9ABjTn4taw3od8.png	22069	3348	0.1244	6904	0.1272	90
icons/EzG-_76Za3KKP6cNo9yH84gfVVreUINaBWcN1dg5D2HB2lKwuUdKMe5XUQelhhndNgQM.png	5815	1440	0.0211	3911	0.0256	90
icons/Ds0RGXdc47tJSpl9OPIZJpRncDqNjswHrj7kRVX9byOv33qve4Xqam2gIpkt-ksTltg.png	6921	3260	0.019	6899	0.0185	95
icons/CMUdG7uTugjzauwGbXI6Ec2qYP638_xDhTRTjdXk_YEeF2X9oWg58Z4Qi9ZWZwasEg.png	12503	1772	0.0132	2545	0.0074	90
icons/7D9JfUehdTWem2-AMW68zzPApFPjSqeKK7IYSeH-OBT2NtH3St1LXdboKsRrKbPEgn4.png	6152	1784	0.0262	2596	0.0349	90
icons/_B5vjYcRfb0mtoK7bdsuNUbKoPL11MYig99Bt4uKPxhfDPct0GGxJz0LLFVxoVBnBQ.png	24431	5104	0.0694	9458	0.0662	90
icons/0SS4tqzB-qSDd7iUymO0pAKYbEI2sKR_uNG1nXyFEnVfYuM9MYGp5MGykUN5_dFOneyt.png	25654	8552	0.0392	8112	0.047	90
icons/_n23weDYoaK2QWObbwqIVzFnmfKNcxmr5HNerbjfUaITadoi7dkPjhClhCCKAlZFLXQ.png	17484	2904	0.0481	4819	0.0478	90
icons/68pa-fJMyq7msC4RcvjMmhkxcyHLhjVefQN4fkvUqgl4NKAcvODpzYOgSqYXTCQeQYg.png	18005	2100	0.0632	5007	0.0575	90
icons/KLGCNBwHOuoj2xoTGKKjXj4mcK4ji4MmCrqw5v0Kl0zs1ZRjyiniiRglRIWsg2AQKw.png	4602	1086	0.1636	2316	0.1564	90
icons/X4VLoR8uYdN_o-oYCP2puZ5md9nwsoKyXFEcxfvnVogEJTlpD9wUkXNRvLGVqDzfHNPQ.png	27495	4374	0.1755	7498	0.1761	90
icons/RXxob-T2Q73fV7AQeNFGQkO5ZRQe3HwLCCR_-1QzWybqbY6cLIHPDOEirJ7P_GoL3w.png	9546	2792	0.0184	3467	0.0182	90
icons/YBcuJp40FYLyJc9IkJUv7oDJjWd5rgQanE3YTnKvqUwPWuOu_Lus4CzEO1p-xDA7iQ.png	23575	2644	0.1314	5930	0.1394	87
icons/8u1BnzMv_vNbAnMe2IuKeF0145ojttZbDpEqcXivM4SKjkb3xMcoqSAKXyig7zSIzVT7.png	18126	4770	0.2853	13506	0.2921	97
icons/-k1C_0WFRXcL3fWU8W3A5cllDyMgYdqT-KfcEO6LkG4ysvVKqm5iteglUSYbOW5zWQ.png	13660	4444	0.0803	7048	0.0783	95
icons/3kmkFpZvhZ3dcaSX1cQGNak31RxqB6pHXip9HBgyel_k7YqwFFlLzwic0XeM2OxSHhY.png	22887	3296	0.1887	5746	0.1958	82
icons/-au6y1S5BJ1_P2xitiRfRXL6QJY0_GtQq7hYAnFcAIP0FonKbbwD3J3AcmMXIdhR71U.png	19489	3980	0.0537	5726	0.051	90
icons/emUFIAgIsCHCE6OrIkpH6S4c8_kDqq95BBoIyFLSMnfbE9NPIVLzSQ6Aig7_pu-XRK33.png	4449	1080	0.1026	1543	0.103	90
icons/LJXmyrcGfXMp_HWgFTtg_QVPtKZW0WW3zGRv8SeBEhsl6lp5wPmpBFWL4zUUumQ0K_E.png	1465	740	0.1098	1277	0.1022	95
icons/3nI1rOnvqGQ2XDulJHusEvAnSnQ8Qdj9p0V9PaW4dYimZSc6G_R8Wa6HZrDeq4BBI4Y.png	10832	2344	0.0935	4894	0.0969	90
icons/QjaDyVOGIAWrqCKQwsMfOIPPcxHLCIbArbPwh2tfle3Uib15cs0Qi0aESeIgzfzXGQ.png	8662	1574	0.0182	9819	0.35	99
icons/SmfdnmLZmO93qs4-D3sNZXJ8jwYicvpr-ac77Ohq2TukLjcHPxn2mFHnA-XHwvgmejg.png	20878	3222	0.1584	6104	0.1582	87
icons/xhDquOVAWGaNMIQpzSzoY2YRv2DlB5ap6JtDnDj_oNNy7nGIapPYe_XmScOLcB6PNdM.png	19583	4576	0.0738	6998	0.0703	90
icons/ys64UU7tMajJ3nclKoY7jiwGJnvRlPjmdkexka88wMefYNVdG1fDp1NRRIJzw54m2g.png	9634	2980	0.0204	2823	0.0277	90
icons/nXBWRzpan0wRAI7peOCL4ddmytnZtOINNAeS1w_RbiLe2_qf888I_7HCc6XMWjzJKPY.png	21106	4066	0.1106	6438	0.1156	85
icons/ADQmnwMQY5g4dCtmJAwUC7s4p6PGb-BCMLTnni_fZA-avB-KHS8qSM_CJOF4C15Uyv03.png	8009	1244	0.0294	3765	0.0276	90
icons/FOqhmQcz4UTyQvCGHnJpDHuGxCuTeNkHnFJggwqRbrqVGvaU0rQ7chgAX0Xx8_9sLQ.png	20040	1956	0.0749	4791	0.0697	90
icons/phNaYbS_Gqi1X4SGYVfNYRuCc-Jn6B8cwzowFnVhyB7aH90lPHPq6q8EkthM53zP3dM.png	19809	1830	0.0266	4012	0.0227	85
icons/zbX8nHS_LETgs8k9Dck1MP3W5nAN1wYGjgNrSHjbn5mCjsHYhyAGzVhaNVKynkruPA.png	26708	2298	0.0732	4324	0.0667	82
icons/IKokI8YuNvMgmU1XDleZBTbA4na39JMQBMa2BfEL3Iz4y1qE3vfwkJj0Ju8JIGuZnYA.png	15514	2206	0.0937	5118	0.0891	90
icons/wCWxk7rf1njSkFwzJZ8f8NaWqvaQP-u1gWBg3IXEOSlzk45svL0XyoLjHHdI0ll6VR9p.png	7322	2680	0.0337	5330	0.0399	95
icons/K3xU2k7MNUZNyOgJ1bVnTUoUSxfu9rOXPYae1RxqCA1kw-8tVycS9PTG_O8s8dnF2l0.png	30341	3884	0.2548	6901	0.248	87
icons/5Ennx8WTQ3YkOdn8_zdCrxknC2qas1pmwjSwJgntML_PynT99D_1TuHZQXp_nA5M15g.png	15657	3034	0.0976	6530	0.1029	90
icons/ndUawLBUvuzzcjgXSHt4qAulTiM_mBJhS6hnHnTpzCzu1GqYq-dGwg518lqfnPzfW3U4.png	24923	4206	0.075	6868	0.0771	85
icons/-MbyFS2gr-sGlh7-4-sBjZd5TGT-VW3s5_4j0vWnVzppoWFSXQznSnLmTVC7B4kL8j_z.png	25406	2750	0.0613	5788	0.0595	90
icons/MHFZ7KOt0wPd-Wl4t7Hz0maIIDi2slnlAyvp8asyhe7rFImM1YLnFq23Z3YrJCNLhQ.png	10615	2918	0.0671	4130	0.0739	90
icons/OEphdNgp6y5p9Caqjdplo7ud9TO2yLW2VDy9IYsKPJqTL34X5_4vHOMrWh8cjAdFpGs.png	22384	5304	0.1587	9872	0.1504	90
icons/RJU4U68hJpZgdpMC4_-ufjy05uUZKJZFPBEI5cEIlGPvkf_vqGx5VuePBloNZwk87IA.png	9530	3132	0.0405	4155	0.0486	90
icons/JFtKFPwOKpVTPg5_5xmh474cIcT3G0yxt22WQ2bCxzMoKier6oYbubu0sG0qUS2Y6Og.png	6092	790	0.0555	2849	0.0506	90
icons/LYgpEeb4_L4Q4ELcp6-RtjSEoHkrc6Sykpc_xDZqgsIUKvLVhMroaCDAid346QKG2A.png	25172	2642	0.0728	5935	0.0788	90
icons/QrAsuGGOd2uZt8OTR_qBjTjQJ0AZfgc670XKH27woN4Vk00lHOq2V_DSe02tA8OMzg.png	20939	2344	0.0466	4529	0.0438	85
icons/s8IPZNX-Zmrvf3nogZlGRAvbONczaqIS4op5iArh3IwIMReC73Rsd1foVwKyKTuxeCRM.png	9999	2342	0.0527	5439	0.0525	90
icons/q4j_69WJCHpI9I__9cBvak4JnWtmtidgltgSbbWH6MegOHOAh_aEsi9g15rI.png	16772	3554	0.1486	8076	0.1473	92
icons/h6AWaD69I9GPvrpgY1iWpkWcnihfZyR2FpjNSuqPUs8HxfV0bB5DO_ydyBu3MO7pxdI.png	8577	3762	0.0416	7851	0.0509	95
icons/YNH8FVfa7pv6YmgCAWB9_Kf_DmRu_-wO1ZPktdIPiCZIB7pBQs5Umd_ErNtsqFHLuSA.png	5797	618	0.1533	1024	0.1538	82
icons/0fS05KUSMf9Ybftt4Jp4VytBWT2t-v6qp6880VvGrM0HhVtofG6PoWh6j4W4fIiccDM.png	21886	1216	0.0765	2972	0.0614	81
icons/X6M3B2mgABePhc1PuepkQ3zEJSPLOAapb7N6UbRvLfoCCnMvoRScPlJYkwgHdNqyBmTm.png	28759	5504	0.2115	9803	0.2065	90
icons/YPa4f0Qwmb0x5u4Jo9OIhhTY9VEcq6JQ88BYjsfbb-PRmOv8_VJSjGNYfjgR6OWN2ZA.png	12071	3564	0.009	7000	0.2461	99
icons/XAJH7TICVKgguKIUFey72d-v7vjvAH1HGxEqJ2tvS8ScGvmQvY_qpfq0J-_Gnfl9TL8.png	4989	930	0.0326	3614	0.0253	90
icons/3nN4UmdlmnVFJvTohlPD7nmYe0HyH9OX2LcjbB2REihOZCO6dVhS9BUfqnJsJIbkng.png	8871	2386	0.0757	6152	0.0851	90
icons/W1gt_Olw6kVSsedOHxuPH7xIB58WQiAe61gF5sZkbhfWBS77ckKSnjWvhvEwCX_XNQA.png	11717	2204	0.0357	5654	0.0381	90
icons/ACS0zOneRxAtVNCIt3fmwuJ-JrKQWJlBVVH2ddS7o3EJmBCGNtgne3-9M82vzb3JrMQ.png	13521	2486	0.1337	6004	0.139	90
icons/VsqwjM0QQxhXQNkY0adnIYszbDXJU10X1pBLzE0RlLab7vwNdBxbYWdBIjHrBMdFFi3O.png	31989	4176	0.2232	6692	0.2268	85
icons/ONgulLQ3ccAZ2DqrRa5Y4nQ4E7BOo16r5D0UI7kKkulEvjkGe365qydRoZhPQ97qm6U.png	13693	3438	0.043	4552	0.0487	90
icons/Nvh7nIU0JR7zZVKN82A3nc_t7-VIGAGWEjSPEio8_G58-JnSP35lRMT7q7NThQzlsw.png	22482	4438	0.0805	5911	0.0814	90
icons/hVwSGj0VbZ2GEjBm52YjXoJNyE3azcXZLVLdiSoVQ_ckhGdDrw_bqJbEsa_2DhT9LQCv.png	26510	5250	0.2124	8982	0.2209	88
icons/J8d_FFnVG5p83KX2qGnKc6yPODyCrwl9nlzXqep3BmP3ehBcI0uUbYajCFA4k5KCPA.png	10064	1106	0.0326	3396	0.0308	90
icons/0aXfOQy5IsuqWiLoNRXBxcMNfItbb2ZUC_55zZxozzBkd--1CDxG-xdmVxrpCirwbpU.png	22839	1478	0.0715	3523	0.0657	85
icons/vMNJE8h2LpiSLj1MkY2RKACivyJ7In9lse3Bpw1sKJgLrroFDQqlclAj--lYUE9UV5yN.png	4732	1084	0.0547	2699	0.0505	90
icons/iPbiiVHfTXqr3tHyGMnlCSV6RSeN3S9hxtpi42VS2_c6R_EIBOllLebA3N-fPmG8dnH8.png	12208	3240	0.1075	6166	0.1036	90
icons/_BJY08CazXmTcgiPdz1paGA8tdpnwrFK7NDDa4POLi5CG2PdNoJflvpnP0drO8lBq-4.png	18768	3568	0.1338	7551	0.1325	90
icons/qk1X9RaabWrn0_pQGB-yWI3XYUrFpcaOHcOMV8SSgg8n_tv3hLxDcVCCfGb1CSVwug.png	33208	3722	0.2153	6128	0.2147	85
icons/oxcihS2G3bUPnAlQuVA8gatuw3Rj3SxRhWppqKJlQ3hdlKv2KLeC5YIInDjn2Wn5Ekw.png	14068	2306	0.1261	5951	0.1191	90
icons/YTZLtLgYu4pUc8_aR8xlW-T8IaFRjEhePk1RpQcvH2iKW1uW_1pzGcuTfZA7UXeX9MQ.png	9422	2584	0.0185	4112	0.021	90
icons/FAX4Ty5noSgEBcBqa94vyPdBiWN5sCkLtKIIdQKgqB3CnktWXH3he9a5L0cnhEIjF6vl.png	10840	3420	0.1092	6592	0.1114	85
icons/_QCeUrLSHpEPO3RpOxCNO5bFKj-CGCprgUpdvXHBmevEEvd5YrDAKoUCwauqezGH0w.png	9137	3418	0.0707	7146	0.0732	95
icons/XzCkwGAruYltxcl_SzPVeUtAx0SktujcTndsprn3v4MyIlUtY-GVgpn1lwFVko7HPlU.png	14148	2160	0.0546	4227	0.0551	85
icons/3iGTieb85huE-ix4ccIBfWF8cK85B7psTGb-_ONMhX_mvgc26OORNGAW1N7dtqUEY8k.png	6863	2492	0.0231	5512	0.0197	95
icons/4DIdcImevSQ4ymLi8uhIqwgkqtdISOu5n3DMVL47Bk5iAERrGFFMcUf33VeQ8CXv2_s.png	11916	2808	0.0459	4580	0.045	90
icons/M3_QrL1CnBzKrOHt5OLc76szXx8qJGol6hiX5vLBRUBFSTS0H0f7KhiRMWxipMIIZ084.png	18458	3464	0.1861	7132	0.1842	90
icons/YVTFztb94_XqOJF9vomL_9ubYodgn7B6V8NdDypWap85PnzEEewAoSfxD3pltLoRJtQ.png	19323	2350	0.058	4686	0.0571	85
icons/oGOIhr7VN2kqZiekS6HhJuzUenpgVtq5zUsU3OHoiX6MrggE4I36tFwNqKbpBeEjxOY.png	26418	7098	0.0326	5101	0.0359	90
icons/H5QTyUxZkVzDRcvIJkEdhCbH7DNKFyX83Czfm47e7aB-xPPEGCPPEIX40CRjHdlqbT8.png	23720	3098	0.3191	5605	0.3131	85
icons/I9uYpxHrErIsyxpi16wNsDsFjAoDLTXXuXSoIjYgdjn6StWkcVPly88N8q4GRp0dXDQ.png	28300	3256	0.1117	5711	0.1115	85
icons/zMQyDzd_1815G1ynK7rPipuKIopE_ksv8iKF-1D4JVoayXlwRznVO6MH7tH72PQmscqj.png	16215	3246	0.0684	8312	0.0757	95
icons/mjZ-P_4aENeFzORpaWJrLFIsfSlYvRYCZqrFDvAA0KXFp6thn24KYnhaAhFa_OqYww7y.png	23076	1660	0.0554	4436	0.0462	90
icons/wp__MfeOdDbDW9O_3IBDxYg8FlmooQ-ClOO8z3aFPCwJ8H8mS-QmaGlvJ6dUjmh9MiA.png	7238	2776	0.007	4446	0.0075	90
icons/WKCWxGQxZGSE1qJF4mM9GkmHhaeuTTvwCjAKsP85kzEkOSM9eNQvTwaZeco73XbigEBI.png	17266	1178	0.0389	3239	0.0362	90
icons/rOH0H0KMbjtU-L85aUrrtv8A7W7qnqDUuq3jdQb6YbpC3uhUVFFuOa8BuGhGrJSe0A.png	15435	2396	0.0599	5402	0.0534	90
icons/Bduh8OTICzOU8mo1DEKiyGOKdSpJmMf0j9LziNSmmtpLw63hW9RjEqFeQCe6TqHEmniY.png	24050	4130	0.0872	7494	0.0918	87
icons/48PH20OFjZsYbufZ0OUQV0Lqm0A7JoTs6TSLnHxNrSFBXkpBhjMc1GlW4kA2RuCnx8M.png	11702	2112	0.0428	3661	0.0351	90
